Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,,-,,b'United States',,,,,,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,8,30,128,19.9,128,640,435,1,12.8,640,0,435,0.287,63.73,61.38,0.12,1011,1.4,268,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,9,0,138,21,138,695,525,0,12.4,695,0,525,0.287,58.04,56.15,0.12,1011,1.4,264,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,9,30,147,22.1,147,731,605,0,12.4,731,0,605,0.287,54.27,51.28,0.12,1011,1.4,262,1.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,10,0,152,23.2,152,764,674,0,11.8,764,0,674,0.287,48.58,46.88,0.12,1011,1.4,260,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,10,30,158,24.1,158,784,729,0,11.8,784,0,729,0.287,46.03,43.13,0.12,1011,1.4,259,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,11,0,157,24.9,157,803,770,0,11.2,803,0,770,0.287,42.23,40.2,0.12,1011,1.4,257,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,11,30,159,25.4,159,811,795,0,11.2,811,0,795,0.287,41,38.31,0.12,1011,1.4,258,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,12,0,155,25.9,155,819,804,0,10.6,819,0,804,0.288,38.32,37.61,0.12,1011,1.5,258,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,12,30,155,26,155,817,797,0,10.6,817,0,797,0.289,38.06,38.16,0.12,1010,1.5,260,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,13,0,133,26.1,133,850,785,0,10.4,850,0,785,0.29,37.22,39.93,0.12,1010,1.5,262,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,13,30,131,26,131,838,746,0,10.4,838,0,746,0.29,37.44,42.74,0.12,1010,1.5,265,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,14,0,118,25.8,118,839,697,0,10.4,839,0,697,0.291,37.99,46.41,0.12,1010,1.5,268,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,14,30,113,25.4,113,816,630,0,10.4,816,0,630,0.291,38.9,50.74,0.12,1010,1.5,270,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,15,0,99,25,99,803,553,0,10.6,803,0,553,0.291,40.36,55.57,0.12,1010,1.6,272,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,15,30,92,25,92,762,464,0,10.6,762,0,464,0.291,40.36,60.77,0.12,1010,1.6,272,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,16,0,77,23.6,77,730,372,1,11.1,730,0,372,0.291,45.25,66.23,0.12,1010,1.6,275,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,16,30,68,22.5,68,650,270,0,11.1,650,0,270,0.291,48.35,71.88,0.12,1010,1.7,275,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,17,0,51,21.3,51,561,171,0,12,561,0,171,0.291,55.35,77.66,0.12,1010,1.7,276,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,17,30,33,20,33,383,77,0,12,383,0,77,0.291,59.95,83.48,0.12,1010,1.7,275,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,18,0,0,18.7,0,0,0,0,13.2,0,0,0,0.29,70.33,89.12,0.12,1010,1.7,273,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,18,30,0,18,0,0,0,7,13.2,0,0,0,0.289,73.55,95.44,0.12,1011,1.8,273,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,19,0,0,17.3,0,0,0,7,14.1,0,0,0,0.288,81.23,101.32,0.12,1011,1.8,272,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,19,30,0,17.1,0,0,0,3,14.1,0,0,0,0.288,82.26,107.12,0.12,1011,1.9,272,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,20,0,0,16.9,0,0,0,7,14.5,0,0,0,0.287,85.84,112.8,0.12,1011,1.9,271,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,20,30,0,16.9,0,0,0,7,14.5,0,0,0,0.288,85.84,118.28,0.12,1011,1.9,271,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,21,0,0,16.8,0,0,0,3,14.8,0,0,0,0.288,87.77,123.51,0.12,1011,2,270,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,21,30,0,16.8,0,0,0,7,14.8,0,0,0,0.289,87.77,128.38,0.12,1011,2,270,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,22,0,0,16.7,0,0,0,7,14.9,0,0,0,0.29,89.21,132.76,0.12,1011,2,270,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,22,30,0,16.7,0,0,0,1,14.9,0,0,0,0.291,89.21,136.51,0.12,1011,2,270,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,23,0,0,16.6,0,0,0,4,15,0,0,0,0.292,90.24,139.42,0.12,1011,2,271,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,21,23,30,0,16.5,0,0,0,7,15,0,0,0,0.292,90.9,141.3,0.12,1012,2,272,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,0,0,0,16.4,0,0,0,0,15,0,0,0,0.293,91.68,142.01,0.12,1012,2,273,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,0,30,0,16.3,0,0,0,1,15,0,0,0,0.293,92.27,141.47,0.12,1012,2,273,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,1,0,0,16.2,0,0,0,7,15.1,0,0,0,0.294,93.1,139.73,0.12,1012,2,273,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,1,30,0,16.1,0,0,0,7,15.1,0,1,0,0.295,93.69,136.94,0.12,1012,2,272,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,2,0,0,16,0,0,0,7,15.1,0,0,0,0.296,94.25,133.29,0.12,1012,1.9,272,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,2,30,0,15.7,0,0,0,7,15.1,0,0,0,0.297,96.07,128.99,0.12,1012,1.9,271,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,3,0,0,15.5,0,0,0,0,15,0,0,0,0.297,96.88,124.18,0.12,1012,1.8,271,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,3,30,0,15.2,0,0,0,7,15,0,0,0,0.299,98.75,118.99,0.12,1012,1.8,271,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,4,0,0,15,0,0,0,0,14.9,0,0,0,0.3,99.11,113.54,0.12,1012,1.8,270,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,4,30,0,14.7,0,0,0,0,14.7,0,0,0,0.301,100,107.89,0.12,1012,1.7,269,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,5,0,0,14.5,0,0,0,0,14.5,0,0,0,0.302,100,102.11,0.12,1013,1.7,268,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,5,30,0,14.7,0,0,0,1,14.7,0,0,0,0.303,100,96.25,0.12,1013,1.7,266,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,6,0,0,14.9,0,0,0,0,14.6,0,0,0,0.303,98.13,89.81,0.12,1013,1.7,264,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,6,30,29,15.7,29,382,67,0,14.6,382,0,67,0.302,93.23,84.28,0.12,1013,1.7,265,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,7,0,45,16.6,45,569,159,0,14.4,569,0,159,0.302,87.12,78.48,0.12,1013,1.7,266,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,7,30,114,17.6,57,685,260,3,14.5,61,0,132,0.301,81.87,72.71,0.12,1014,1.7,268,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,8,0,159,18.5,65,761,362,3,14,145,0,216,0.299,74.95,67.06,0.12,1014,1.7,270,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,8,30,201,19.6,72,815,459,3,14,99,0,248,0.297,70,61.59,0.12,1014,1.7,270,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,9,0,77,20.7,77,855,550,0,12.8,855,0,550,0.295,60.48,56.38,0.12,1014,1.7,271,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,9,30,81,21.5,81,884,630,0,12.8,884,0,630,0.294,57.59,51.53,0.12,1014,1.7,270,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,10,0,85,22.4,85,903,699,0,11.6,903,0,699,0.293,50.28,47.16,0.12,1014,1.7,270,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,10,30,87,23,87,918,754,0,11.6,918,0,754,0.291,48.49,43.43,0.12,1014,1.7,269,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,11,0,89,23.6,89,929,795,0,10.5,929,0,795,0.29,43.68,40.54,0.12,1014,1.7,268,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,11,30,90,23.8,90,935,820,0,10.5,935,0,820,0.289,43.16,38.68,0.12,1014,1.7,268,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,12,0,88,24,88,942,830,0,10.1,942,0,830,0.288,41.4,38,0.12,1014,1.7,268,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,12,30,87,24.1,87,937,820,0,10.1,937,0,820,0.287,41.16,38.56,0.12,1014,1.8,269,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,13,0,88,24.2,88,929,796,0,10,929,0,796,0.286,40.75,40.32,0.12,1014,1.8,270,3.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,13,30,87,24,87,919,757,0,10,919,0,757,0.286,41.24,43.13,0.12,1014,1.8,272,4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,14,0,82,23.9,82,906,703,0,10,906,0,703,0.285,41.37,46.78,0.12,1014,1.9,274,4.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,14,30,79,23.5,79,886,636,0,10,886,0,636,0.285,42.37,51.1,0.12,1014,1.9,275,4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,15,0,75,23.2,75,858,556,0,9.8,858,0,556,0.285,42.58,55.92,0.12,1014,2,276,4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,15,30,70,23.2,70,821,467,0,9.8,821,0,467,0.285,42.58,61.1,0.12,1014,2,276,4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,16,0,65,22.1,65,764,369,0,9.7,764,0,369,0.285,45.18,66.56,0.12,1014,2.1,278,3.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,16,30,57,21.1,57,690,268,0,9.7,690,0,268,0.284,48.02,72.2,0.12,1014,2.1,279,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,17,0,46,20.2,46,581,167,0,10.1,581,0,167,0.284,52.33,77.97,0.12,1014,2.1,279,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,17,30,30,19.1,30,401,74,0,10.1,401,0,74,0.284,56.02,83.78,0.12,1014,2.1,278,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,18,0,0,18,0,0,0,0,11.2,0,0,0,0.283,64.4,89.38,0.12,1014,2.2,277,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,18,30,0,17.4,0,0,0,0,11.2,0,0,0,0.283,66.94,95.75,0.12,1015,2.2,276,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,19,0,0,16.8,0,0,0,7,12.2,0,0,0,0.283,74.1,101.63,0.12,1015,2.2,275,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,19,30,0,16.5,0,0,0,0,12.2,0,0,0,0.282,75.52,107.44,0.12,1015,2.2,276,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,20,0,0,16.2,0,0,0,7,12.8,0,0,0,0.282,80.12,113.12,0.12,1015,2.2,277,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,20,30,0,16,0,0,0,7,12.8,0,0,0,0.282,81.14,118.62,0.12,1015,2.2,278,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,21,0,0,15.9,0,0,0,7,13,0,0,0,0.282,82.88,123.86,0.12,1015,2.2,279,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,21,30,0,15.8,0,0,0,0,13,0,0,0,0.282,83.41,128.74,0.12,1015,2.2,280,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,22,0,0,15.7,0,0,0,0,13,0,0,0,0.282,83.92,133.14,0.12,1015,2.2,281,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,22,30,0,15.6,0,0,0,0,13,0,0,0,0.282,84.46,136.89,0.12,1015,2.2,282,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,23,0,0,15.5,0,0,0,0,13,0,0,0,0.281,84.9,139.81,0.12,1015,2.2,282,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,22,23,30,0,15.4,0,0,0,0,13,0,0,0,0.281,85.44,141.7,0.12,1015,2.3,282,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,0,0,0,15.3,0,0,0,0,13,0,0,0,0.281,86.39,142.4,0.12,1015,2.3,282,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,0,30,0,15.2,0,0,0,0,13,0,0,0,0.281,86.94,141.84,0.12,1015,2.2,282,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,1,0,0,15,0,0,0,7,13.1,0,0,0,0.281,88.51,140.07,0.12,1014,2.2,282,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,1,30,0,14.9,0,0,0,0,13.1,0,1,0,0.281,89.08,137.25,0.12,1014,2.2,281,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,2,0,0,14.7,0,0,0,0,13.2,0,0,0,0.281,90.55,133.58,0.12,1014,2.2,281,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,2,30,0,14.6,0,0,0,0,13.2,0,0,0,0.281,91.14,129.24,0.12,1014,2.2,281,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,3,0,0,14.5,0,0,0,0,13.2,0,0,0,0.281,91.8,124.41,0.12,1015,2.1,282,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,3,30,0,14.4,0,0,0,0,13.2,0,0,0,0.281,92.39,119.2,0.12,1015,2.1,282,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,4,0,0,14.4,0,0,0,0,13.2,0,0,0,0.281,92.3,113.74,0.12,1015,2.1,282,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,4,30,0,14.4,0,0,0,0,13.2,0,0,0,0.282,92.3,108.08,0.12,1015,2.1,283,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,5,0,0,14.4,0,0,0,0,13.2,0,0,0,0.282,92.3,102.29,0.12,1015,2.1,283,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,5,30,0,14.5,0,0,0,0,13.2,0,0,0,0.282,91.7,96.42,0.12,1015,2.1,283,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,6,0,0,14.7,0,0,0,0,13.3,0,0,0,0.283,91.05,89.95,0.12,1016,2.1,282,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,6,30,28,15.6,28,376,64,0,13.3,376,0,64,0.283,85.95,84.45,0.12,1016,2.1,281,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,7,0,43,16.5,43,572,156,0,13.3,572,0,156,0.283,81.5,78.65,0.12,1016,2,279,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,7,30,54,17.8,54,684,255,0,13.3,684,0,255,0.283,75.09,72.9,0.12,1016,2.1,280,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,8,0,62,19.1,62,762,357,0,13.2,762,0,357,0.283,68.58,67.25,0.12,1016,2.1,281,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,8,30,68,20.5,68,815,453,0,13.2,815,0,453,0.282,62.9,61.8,0.12,1016,2.1,282,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,9,0,72,21.8,72,855,543,0,13.2,855,0,543,0.282,58.19,56.61,0.12,1016,2.1,282,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,9,30,76,22.9,76,883,622,0,13.2,883,0,622,0.281,54.44,51.78,0.12,1016,2.1,280,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,10,0,81,24,81,899,689,0,13.1,899,0,689,0.281,50.66,47.44,0.12,1016,2.1,278,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,10,30,83,24.7,83,914,744,0,13.1,914,0,744,0.281,48.59,43.74,0.12,1016,2.1,275,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,11,0,84,25.5,84,927,784,0,12.7,927,0,784,0.28,45.01,40.88,0.12,1016,2.1,271,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,11,30,85,25.8,85,933,809,0,12.7,933,0,809,0.28,44.22,39.05,0.12,1016,2.1,269,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,12,0,84,26.2,84,937,818,0,12.6,937,0,818,0.28,42.85,38.38,0.12,1015,2.1,267,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,12,30,83,26.2,83,935,811,0,12.6,935,0,811,0.28,42.85,38.96,0.12,1015,2.1,267,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,13,0,87,26.2,87,922,785,0,12.8,922,0,785,0.28,43.51,40.72,0.12,1015,2.1,268,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,13,30,85,26,85,912,746,0,12.8,912,0,746,0.28,44.02,43.52,0.12,1015,2.1,269,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,14,0,82,25.8,82,899,693,0,13.1,899,0,693,0.28,45.25,47.16,0.12,1015,2.1,270,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,14,30,79,25.4,79,879,626,0,13,879,0,626,0.28,46.29,51.46,0.12,1014,2.1,272,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,15,0,74,25,74,854,548,0,13.3,854,0,548,0.28,48.12,56.27,0.12,1014,2.1,274,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,15,30,69,25,69,817,459,0,13.3,817,0,459,0.28,48.12,61.44,0.12,1014,2.1,274,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,16,0,62,23.7,62,769,364,0,13.6,769,0,364,0.279,53.02,66.88,0.12,1014,2.1,278,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,16,30,54,22.7,54,698,264,0,13.6,698,0,264,0.279,56.31,72.52,0.12,1014,2,279,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,17,0,43,21.8,43,593,163,0,13.9,593,0,163,0.279,60.95,78.28,0.12,1014,2,281,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,17,30,28,20.6,28,411,70,0,13.9,411,0,70,0.279,65.59,84.08,0.12,1014,2,280,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,18,0,0,19.5,0,0,0,0,14.4,0,1,0,0.279,72.32,89.65,0.12,1014,1.9,279,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,18,30,0,18.8,0,0,0,0,14.4,0,0,0,0.279,75.61,96.06,0.12,1015,1.9,278,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,19,0,0,18.2,0,0,0,0,14.9,0,0,0,0.279,80.88,101.95,0.12,1015,1.9,278,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,19,30,0,17.8,0,0,0,0,14.9,0,0,0,0.279,82.93,107.76,0.12,1015,1.9,278,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,20,0,0,17.4,0,0,0,0,15.3,0,0,0,0.279,87.4,113.45,0.12,1015,1.9,279,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,20,30,0,17.2,0,0,0,0,15.3,0,0,0,0.279,88.51,118.95,0.12,1015,2,279,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,21,0,0,16.9,0,0,0,0,15.6,0,0,0,0.279,92.1,124.2,0.12,1015,2,280,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,21,30,0,16.8,0,0,0,0,15.6,0,0,0,0.279,92.69,129.1,0.12,1015,2,281,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,22,0,0,16.6,0,0,0,0,15.8,0,0,0,0.279,95.22,133.51,0.12,1015,2,282,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,22,30,0,16.5,0,0,0,0,15.8,0,0,0,0.279,95.83,137.28,0.12,1015,2.1,282,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,23,0,0,16.4,0,0,0,0,16,0,0,0,0.278,97.34,140.21,0.12,1015,2.1,283,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,23,23,30,0,16.3,0,0,0,0,16,0,0,0,0.278,97.96,142.1,0.12,1015,2.1,283,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,0,0,0,16.3,0,0,0,0,16.1,0,0,0,0.279,98.85,142.79,0.12,1015,2.2,284,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,0,30,0,16.2,0,0,0,0,16.1,0,0,0,0.279,99.48,142.21,0.12,1015,2.2,282,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,1,0,0,16.1,0,0,0,0,16.1,0,0,0,0.279,100,140.41,0.12,1015,2.2,281,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,1,30,0,16.1,0,0,0,0,16.1,0,1,0,0.279,100,137.56,0.12,1015,2.2,279,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,2,0,0,16,0,0,0,0,16,0,0,0,0.278,100,133.86,0.12,1014,2.2,277,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,2,30,0,15.9,0,0,0,0,15.9,0,0,0,0.278,100,129.49,0.12,1014,2.2,276,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,3,0,0,15.8,0,0,0,0,15.8,0,0,0,0.278,100,124.64,0.12,1014,2.2,276,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,3,30,0,15.8,0,0,0,0,15.8,0,0,0,0.278,100,119.41,0.12,1014,2.3,276,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,4,0,0,15.7,0,0,0,0,15.7,0,0,0,0.278,100,113.93,0.12,1014,2.3,277,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,4,30,0,15.6,0,0,0,0,15.6,0,0,0,0.278,100,108.26,0.12,1014,2.3,277,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,5,0,0,15.5,0,0,0,0,15.5,0,0,0,0.278,100,102.46,0.12,1014,2.3,277,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,5,30,0,15.8,0,0,0,0,15.8,0,0,0,0.277,100,96.59,0.12,1014,2.3,277,2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,6,0,0,16.1,0,0,0,0,16,0,0,0,0.277,99.1,90.1,0.12,1014,2.3,278,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,6,30,27,17,27,357,60,0,16,357,0,60,0.276,93.7,84.62,0.12,1015,2.3,279,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,7,0,44,17.9,44,543,150,0,16.2,543,0,150,0.276,89.76,78.83,0.12,1015,2.3,279,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,7,30,56,19.1,56,661,249,0,16.2,661,0,249,0.275,83.28,73.08,0.12,1015,2.3,284,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,8,0,66,20.3,66,732,347,1,16.5,732,0,347,0.274,79.01,67.45,0.12,1015,2.4,288,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,8,30,73,21.3,73,788,443,0,16.5,788,0,443,0.274,74.31,62.01,0.12,1015,2.4,290,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,9,0,80,22.3,80,824,531,0,16.2,824,0,531,0.273,68.21,56.84,0.12,1015,2.4,291,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,9,30,84,23.1,84,851,608,0,16.2,851,0,608,0.273,64.99,52.03,0.12,1015,2.5,289,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,10,0,84,24,84,879,676,0,15.8,879,0,676,0.272,60.27,47.72,0.12,1015,2.6,288,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,10,30,87,24.7,87,895,730,0,15.8,895,0,730,0.271,57.74,44.05,0.12,1014,2.6,285,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,11,0,88,25.4,88,905,768,0,15.5,905,0,768,0.271,54.45,41.22,0.12,1014,2.7,282,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,11,30,89,25.8,89,909,791,0,15.6,909,0,791,0.27,53.18,39.41,0.12,1014,2.8,280,3,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,12,0,89,26.2,89,911,800,0,15.4,911,0,800,0.27,51.43,38.77,0.12,1014,2.8,278,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,12,30,88,26.3,88,908,790,0,15.4,908,0,790,0.27,51.08,39.36,0.12,1013,2.9,278,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,9,24,13,0,99,26.4,99,879,761,0,15.2,879,0,761,0.269,50.17,41.12,0.12,1013,2.9,278,3.7,,,,,,,,,,,,,,,,,,,,,,,
